actual_pos[0],actual_pos[1],target_pos[0],target_pos[1],actual_vel[0],actual_vel[1],target_vel[0],target_vel[1],actual_torque[0],actual_torque[1],u_ff[0],u_ff[1],time
-0.657522,2.07489,-0.717194,2.07995,-0.0964184,-0,-0.11145,0.00487838,-3.90698,0.36421,0,0,2.039
-0.657633,2.07489,-0.717305,2.07996,-0.1052,-0,-0.11145,0.00487838,-3.90698,0.36421,0,0,2.04
-0.657733,2.07489,-0.717417,2.07996,-0.0998506,-0,-0.11145,0.00487838,-4.00631,0.39732,0,0,2.041
-0.657836,2.07489,-0.717528,2.07996,-0.104299,-0,-0.11145,0.00487838,-3.94009,0.23177,0,0,2.042
-0.65794,2.07489,-0.71764,2.07997,-0.102462,-0,-0.11145,0.00487838,-4.00631,0.29799,0,0,2.043
-0.658036,2.07489,-0.717751,2.07997,-0.0996704,-0,-0.11145,0.00487838,-4.10564,0.29799,0,0,2.044
-0.658143,2.07489,-0.717863,2.07998,-0.101377,-0,-0.11145,0.00487838,-3.94009,0.36421,0,0,2.045
-0.658235,2.07489,-0.717974,2.07998,-0.0997624,-0,-0.11145,0.00487838,-4.00631,0.43043,0,0,2.046
-0.658346,2.07489,-0.718085,2.07999,-0.105131,-0,-0.11145,0.00487838,-3.94009,0.36421,0,0,2.047
-0.65845,2.07489,-0.718197,2.07999,-0.103866,-0,-0.11145,0.00487838,-3.9732,0.3311,0,0,2.048
-0.658549,2.07489,-0.718308,2.08,-0.100319,-0,-0.11145,0.00487838,-3.94009,0.29799,0,0,2.049
-0.658665,2.07489,-0.71842,2.08,-0.113936,-0,-0.11145,0.00487838,-3.9732,0.36421,0,0,2.05
-0.658776,2.07489,-0.718531,2.08001,-0.111958,-0,-0.11145,0.00487838,-3.94009,0.36421,0,0,2.051
-0.658864,2.07489,-0.718643,2.08001,-0.0932047,-0,-0.11145,0.00487838,-3.94009,0.16555,0,0,2.052
-0.658967,2.07489,-0.718754,2.08002,-0.100993,-0,-0.11145,0.00487838,-3.94009,0.29799,0,0,2.053
-0.659067,2.07489,-0.718866,2.08002,-0.104058,-0,-0.11145,0.00487838,-3.90698,0.29799,0,0,2.054
-0.659186,2.07489,-0.718977,2.08003,-0.114251,-0,-0.11145,0.00487838,-3.90698,0.3311,0,0,2.055
-0.659286,2.07489,-0.719088,2.08003,-0.106136,-0,-0.11145,0.00487838,-4.00631,0.39732,0,0,2.056
-0.659382,2.07489,-0.7192,2.08004,-0.0960004,-0,-0.11145,0.00487838,-4.00631,0.3311,0,0,2.057
-0.659489,2.07489,-0.719311,2.08004,-0.101496,-0,-0.11145,0.00487838,-3.87387,0.23177,0,0,2.058
-0.659596,2.07489,-0.719423,2.08005,-0.102608,-0,-0.11145,0.00487838,-4.03942,0.3311,0,0,2.059
-0.659708,2.07489,-0.719534,2.08005,-0.114247,-0,-0.11145,0.00487838,-3.9732,0.3311,0,0,2.06
-0.659807,2.07489,-0.719646,2.08006,-0.0969131,-0,-0.11145,0.00487838,-3.90698,0.36421,0,0,2.061
-0.659903,2.07489,-0.719757,2.08006,-0.101991,-0,-0.11145,0.00487838,-4.03942,0.39732,0,0,2.062
-0.660014,2.07489,-0.719869,2.08007,-0.106658,-0,-0.11145,0.00487838,-4.00631,0.3311,0,0,2.063
-0.660118,2.07489,-0.71998,2.08007,-0.105292,-0,-0.11145,0.00487838,-3.94009,0.39732,0,0,2.064
-0.660229,2.07489,-0.720092,2.08008,-0.112146,-0,-0.11145,0.00487838,-3.87387,0.29799,0,0,2.065
-0.660337,2.07489,-0.720203,2.08008,-0.110358,-0,-0.11145,0.00487838,-4.00631,0.36421,0,0,2.066
-0.660448,2.07489,-0.720314,2.08009,-0.110282,-0,-0.11145,0.00487838,-3.94009,0.43043,0,0,2.067
-0.66054,2.07489,-0.720426,2.08009,-0.0952602,-0,-0.11145,0.00487838,-4.07253,0.23177,0,0,2.068
-0.660647,2.07489,-0.720537,2.0801,-0.102286,-0,-0.11145,0.00487838,-4.00631,0.26488,0,0,2.069
-0.660743,2.07489,-0.720649,2.0801,-0.100568,-0,-0.11145,0.00487838,-3.87387,0.36421,0,0,2.07
-0.660854,2.07489,-0.72076,2.08011,-0.106957,-0,-0.11145,0.00487838,-3.9732,0.3311,0,0,2.071
-0.660958,2.07489,-0.720872,2.08011,-0.103034,-0,-0.11145,0.00487838,-3.9732,0.3311,0,0,2.072
-0.661061,2.07489,-0.720983,2.08012,-0.103766,-0,-0.11145,0.00487838,-3.90698,0.29799,0,0,2.073
-0.661169,2.07489,-0.721095,2.08012,-0.10787,-0,-0.11145,0.00487838,-3.9732,0.3311,0,0,2.074
-0.661284,2.07489,-0.721206,2.08013,-0.114005,-0,-0.11145,0.00487838,-3.90698,0.39732,0,0,2.075
-0.661383,2.07489,-0.721317,2.08013,-0.108702,-0,-0.11145,0.00487838,-3.9732,0.36421,0,0,2.076
-0.661483,2.07489,-0.721429,2.08014,-0.0961001,-0,-0.11145,0.00487838,-3.9732,0.43043,0,0,2.077
-0.661583,2.07489,-0.72154,2.08014,-0.0979063,-0,-0.11145,0.00487838,-3.90698,0.3311,0,0,2.078
-0.661702,2.07489,-0.721652,2.08015,-0.115896,-0,-0.11145,0.00487838,-3.94009,0.36421,0,0,2.079
-0.661801,2.07489,-0.721763,2.08015,-0.105227,-0,-0.11145,0.00487838,-3.94009,0.46354,0,0,2.08
